id,name,image,preview,duration,explicit,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,chord,published
5JaP31DJjoF1ljLzl3MvnS,Weapon Of Choice,https://i.scdn.co/image/ab67616d0000b2735e4cbfe9ee4c58605d3e1007,,219813,0,0,0.619,0.952,-4.452,0.0578,0.134,0.788,0.184,0.949,195.938,8,2006-06-18
3qs3aHNUcqFGv7jMYJJCYa,Weapon Of Choice (feat. Bootsy Collins) - Remastered Version,https://i.scdn.co/image/ab67616d0000b2735881f12ca6d02eb7987dd09b,https://p.scdn.co/mp3-preview/ed77cc52f933b91b27086beaffc3b38db183653c?cid=9950ac751e34487dbbe027c4fd7f8e99,219813,0,56,0.62,0.952,-4.452,0.0579,0.135,0.788,0.184,0.949,195.926,8,2006-06-18
5YLHLxoZsodDWjqSgjhBf3,Myself,https://i.scdn.co/image/ab67616d0000b273f9f2d43ff44bdfbe8c556f8d,https://p.scdn.co/mp3-preview/667044a31827560950e626d7a10feaceda136bfe?cid=9950ac751e34487dbbe027c4fd7f8e99,167552,0,69,0.745,0.561,-5.513,0.072,0.465,0.00000112,0.0338,0.902,195.918,9,2018-04-12
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,https://i.scdn.co/image/ab67616d0000b2730a48794d471447a030998815,https://p.scdn.co/mp3-preview/da7510a6987187086774a17a3f79cf6752ff1f87?cid=9950ac751e34487dbbe027c4fd7f8e99,230226,0,77,0.319,0.739,-5.74,0.272,0.0285,0,0.111,0.449,194.169,0,2016-03-11
6uA1FgFbQkI6L6BvOOmx3x,Counting The Beat,https://i.scdn.co/image/ab67616d0000b273f993a90884300e817467cc21,https://p.scdn.co/mp3-preview/e7304022c6c334b744b602153e979e14a85fcdff?cid=9950ac751e34487dbbe027c4fd7f8e99,183680,0,53,0.417,0.705,-7.661,0.0656,0.211,0.0296,0.423,0.922,193.668,9,1981
557un1HgwYMuqfWGSTmnxw,Single Ladies (Put a Ring on It),https://i.scdn.co/image/ab67616d0000b273b4c5982e1b92f97a126fc18c,https://p.scdn.co/mp3-preview/c2ded1a34c261f0a980ffa0f65bbb5f3dde28c24?cid=9950ac751e34487dbbe027c4fd7f8e99,192586,0,72,0.426,0.584,-5.293,0.296,0.0383,0,0.192,0.272,193.438,1,2008
2GLaiGf1gBC5GKdmwYOzrl,On Call,https://i.scdn.co/image/ab67616d0000b273e332bef2092236a99909af39,,201800,0,0,0.307,0.791,-5.408,0.119,0.0285,0.000804,0.395,0.141,193.356,7,2007-04-03
1S1TItTK7HaRDnfj1vZ80Q,Falling Into You,https://i.scdn.co/image/ab67616d0000b27358c80c8f4e3e23311906f9c4,,258240,0,0,0.371,0.505,-9.052,0.0314,0.382,0,0.115,0.564,193.246,2,1996-02-28
6HA97v4wEGQ5TUClRM0XLc,99 Luftballons,https://i.scdn.co/image/ab67616d0000b273bab7a6c80b9da5e76f8e3fa6,,233000,0,0,0.466,0.438,-12.858,0.0608,0.089,0.00000562,0.113,0.587,193.1,4,1984-08-21
6A7Y3xy2JbIsdW5rM4Yn8M,This Ole House,https://i.scdn.co/image/ab67616d0000b273db56ceff816b668b7b6f04ff,https://p.scdn.co/mp3-preview/4b17e7238c6ba9a1dce1517f5cc05cccd002c159?cid=9950ac751e34487dbbe027c4fd7f8e99,185866,0,41,0.502,0.965,-2.946,0.112,0.053,0,0.34,0.962,192.811,10,2010-02-26
1Fovcw2l65GDnf3utzqdGC,This Ole House,https://i.scdn.co/image/ab67616d0000b273f3984186af9a3f27b7612b84,https://p.scdn.co/mp3-preview/4b17e7238c6ba9a1dce1517f5cc05cccd002c159?cid=9950ac751e34487dbbe027c4fd7f8e99,185866,0,47,0.502,0.965,-2.946,0.112,0.053,0,0.34,0.962,192.811,10,1981-03-30
1QNqrsNQ1JVLEwncov3lEY,1 Love (feat. Lily Allen),https://i.scdn.co/image/ab67616d0000b2739d0f0d226987b449808e7b6f,https://p.scdn.co/mp3-preview/584661dc4de0d2866939648924817bc5051a4454?cid=9950ac751e34487dbbe027c4fd7f8e99,230733,1,72,0.457,0.823,-4.76,0.311,0.00144,0,0.108,0.578,192.205,9,2012-09-18
5Muvh0ooAJkSgBylFyI3su,Steal My Sunshine - Single Version,https://i.scdn.co/image/ab67616d0000b273b48a080b2b7b05ad4d9ca8a0,https://p.scdn.co/mp3-preview/bd5b6c7d7048c86709f5709e3704e0fa6ea6f375?cid=9950ac751e34487dbbe027c4fd7f8e99,211466,0,59,0.405,0.944,-8.473,0.249,0.527,0,0.214,0.71,192.147,4,1999-09-06
7qfwcqfGOkQYtzjF4UzJHM,Shot Me Down (feat. Skylar Grey) - Radio Edit,https://i.scdn.co/image/ab67616d0000b27380e995cb3e392b143c57983b,https://p.scdn.co/mp3-preview/9ad806bd4ca45865d643eaa959c6e2d48c8c1dec?cid=9950ac751e34487dbbe027c4fd7f8e99,191412,0,59,0.347,0.772,-4.359,0.0549,0.0597,0.0333,0.115,0.035,192.118,5,2014-01-27
6qVXkG01rBYGfxIndGOQ3z,Shot Me Down (feat. Skylar Grey) - Radio Edit,https://i.scdn.co/image/ab67616d0000b2733862d62a50dc6b928651bdeb,https://p.scdn.co/mp3-preview/9ad806bd4ca45865d643eaa959c6e2d48c8c1dec?cid=9950ac751e34487dbbe027c4fd7f8e99,191412,0,64,0.347,0.772,-4.359,0.0549,0.0597,0.0333,0.115,0.035,192.118,5,2014-11-21
6lrRIfQDcikJ5y5DtyZPuJ,Can't Let You Go (feat. Mike Shorey & Lil' Mo),https://i.scdn.co/image/ab67616d0000b273037fdf3967f20c4191ed0a39,https://p.scdn.co/mp3-preview/ac46593c4808bc6c8ffa515dafe14a183530c903?cid=9950ac751e34487dbbe027c4fd7f8e99,223973,1,67,0.646,0.6,-6.569,0.458,0.231,0,0.0794,0.811,192.082,9,2003-02-01
4Tac9REecowN7DzuYBAZaD,L.O.V.E.,https://i.scdn.co/image/ab67616d0000b273c63d079ddc55bcb10dfae39b,,153053,0,0,0.575,0.823,-3.546,0.0553,0.00363,0.000321,0.65,0.952,191.971,5,2005-01-01
6XanIH6OX3Kq41kU6gnLjA,Life Goes On,https://i.scdn.co/image/ab67616d0000b273e3b1e713258a8eccfbf12a97,https://p.scdn.co/mp3-preview/c17f51e204a1e6acedd0a409d13a3ba051abd8f3?cid=9950ac751e34487dbbe027c4fd7f8e99,213360,0,27,0.558,0.851,-4.561,0.106,0.174,0,0.553,0.85,191.964,2,2015-02-03
7n4q6FdYrE0AYvBy5h4cYo,Life Goes On,https://i.scdn.co/image/ab67616d0000b273b8a740229a85f3719d4a4c25,https://p.scdn.co/mp3-preview/c17f51e204a1e6acedd0a409d13a3ba051abd8f3?cid=9950ac751e34487dbbe027c4fd7f8e99,213360,0,34,0.558,0.851,-4.561,0.106,0.174,0,0.553,0.85,191.964,2,2003-11-18
4VcmwsJTnbO8Q9ABYnNAiE,The Greatest,https://i.scdn.co/image/ab67616d0000b27353e31ba4e006f69d9ff92b05,,210920,0,0,0.639,0.785,-6.167,0.175,0.0175,0.00106,0.0512,0.685,191.951,10,2016-10-21
7xHWNBFm6ObGEQPaUxHuKO,The Greatest (feat. Kendrick Lamar),https://i.scdn.co/image/ab67616d0000b273754b2fddebe7039fdb912837,https://p.scdn.co/mp3-preview/3623b5535486324c75232b09577f27d502a757ba?cid=9950ac751e34487dbbe027c4fd7f8e99,210226,0,73,0.668,0.725,-6.127,0.266,0.0102,0.000479,0.0561,0.729,191.944,1,2016-10-21
7kCTrqzvmQGtYkD4cM9RHD,The Greatest,https://i.scdn.co/image/ab67616d0000b27353e31ba4e006f69d9ff92b05,,210226,0,0,0.664,0.725,-6.127,0.266,0.0102,0.000479,0.0562,0.728,191.927,1,2016-10-21
1I95liM3akfvKNP8TWnzP2,Papercuts (feat. Vera Blue),https://i.scdn.co/image/ab67616d0000b2730ac8225612ae286ca828596c,https://p.scdn.co/mp3-preview/f8442c0ad6dc945d825b957c4100d48e1473b7eb?cid=9950ac751e34487dbbe027c4fd7f8e99,255889,0,52,0.369,0.618,-6.304,0.249,0.161,0,0.257,0.467,191.863,6,2016-07-08
6vXHaWpqkbuvzIDvR3LnKd,Papercuts (feat. Vera Blue),https://i.scdn.co/image/ab67616d0000b2733722d6fdc17682df548827d8,https://p.scdn.co/mp3-preview/f8442c0ad6dc945d825b957c4100d48e1473b7eb?cid=9950ac751e34487dbbe027c4fd7f8e99,255889,0,50,0.369,0.618,-6.304,0.249,0.161,0,0.257,0.467,191.863,6,2016-11-11
0SNIAtRCPVVLoGEPcuHSIc,I'll Show You,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,https://p.scdn.co/mp3-preview/f5fd6d68c571597ef01e9c5f271123f97ea121ad?cid=9950ac751e34487dbbe027c4fd7f8e99,199946,0,66,0.361,0.608,-6.757,0.098,0.05,0.0000796,0.183,0.0789,191.812,9,2015-11-13
747eWJy8c3u09N30NSqSTp,I'll Show You,https://i.scdn.co/image/ab67616d0000b273b6d9a4fbb0bd49f0f034aead,,199946,0,0,0.361,0.608,-6.757,0.098,0.05,0.0000796,0.183,0.0789,191.812,9,2015-11-13
2GRnDQCkcN6BoujfUgywOW,Steal My Sunshine,https://i.scdn.co/image/ab67616d0000b2736e74f5fa891ae07c7c2da59c,https://p.scdn.co/mp3-preview/ec41191a654f0fedd87c196e6f95e23a474fec22?cid=9950ac751e34487dbbe027c4fd7f8e99,248466,0,51,0.412,0.953,-8.103,0.533,0.457,0,0.232,0.553,191.718,4,1999
2xGjteMU3E1tkEPVFBO08U,This Is Me,https://i.scdn.co/image/ab67616d0000b273b33c769adce9e164764a7ca0,https://p.scdn.co/mp3-preview/f956356f4a3bf4d34fc93c66e43e6713c85d0a5c?cid=9950ac751e34487dbbe027c4fd7f8e99,234706,0,68,0.284,0.704,-7.276,0.186,0.00583,0.000115,0.0424,0.1,191.702,2,2017-10-27
45aBsnKRWUzhwbcqOJLwfe,This Is Me,https://i.scdn.co/image/ab67616d0000b273128057b40732c042c86de1dd,https://p.scdn.co/mp3-preview/f956356f4a3bf4d34fc93c66e43e6713c85d0a5c?cid=9950ac751e34487dbbe027c4fd7f8e99,234706,0,76,0.284,0.704,-7.276,0.186,0.00583,0.000115,0.0424,0.1,191.702,2,2017-12-08
4jV0gJXqw8uzsgxmOGbz1k,Joy You Bring,https://i.scdn.co/image/ab67616d0000b2739449f9491c364d28a9668e17,https://p.scdn.co/mp3-preview/1eb9d91c47b8dc1133e8e889fbadf3418139d066?cid=9950ac751e34487dbbe027c4fd7f8e99,209093,0,36,0.742,0.8,-3.779,0.232,0.107,0,0.188,0.745,191.697,7,2000-08-08
0tvaw7IvKlhWbfg0l8rBUm,Never Never Never - 2000 Remaster,https://i.scdn.co/image/ab67616d0000b2733ac1b07434d8e935d34ce9a7,https://p.scdn.co/mp3-preview/53012f188da6fa30d16326af4abcca63979e922e?cid=9950ac751e34487dbbe027c4fd7f8e99,218866,0,27,0.266,0.39,-10.338,0.0426,0.741,0,0.131,0.564,191.043,7,2013-05-03
6U8koDtkewQRZPl4X3xQxs,Down Again,https://i.scdn.co/image/ab67616d0000b273b2dde8e16c67ca4289e6edf9,https://p.scdn.co/mp3-preview/fc7fb50e226c8a9ee407300294e1482cc23a0667?cid=9950ac751e34487dbbe027c4fd7f8e99,313226,0,42,0.271,0.833,-6.999,0.042,0.0000157,0.00275,0.257,0.305,190.779,1,1998
3e5Zw5PAnVsdkmIzGMatrJ,Sing C'est La Vie,https://i.scdn.co/image/ab67616d0000b2736823f5ab3f87b902c35ef56b,https://p.scdn.co/mp3-preview/fe008e988922df7a32f413d7af4c6d0443996833?cid=9950ac751e34487dbbe027c4fd7f8e99,223866,0,30,0.278,0.374,-9.542,0.0401,0.606,0,0.0546,0.65,190.295,0,1965
5SlKhhXtzd3Cj74HYmHZNz,I'll Be There for You (Theme from Friends) - Single Version,https://i.scdn.co/image/ab67616d0000b273bf583b38086dc446094349c3,https://p.scdn.co/mp3-preview/a166fc8ab26bde4263b9e4f40a2d85c58cbcadef?cid=9950ac751e34487dbbe027c4fd7f8e99,189573,0,54,0.164,0.919,-5.834,0.149,0.0707,0.00000225,0.158,0.662,190.182,9,2006-06-20
468JfxVVGA2K9vnXjhCs1B,The Best We Got,https://i.scdn.co/image/ab67616d0000b2735524a496d9d8515c723d4c75,,234710,0,0,0.384,0.918,-4.33,0.0388,0.0115,0.0000262,0.0986,0.573,190.069,9,2012-09-14
4CDoeHIz44HzXq3j6LkZq6,Bring Me To Life,https://i.scdn.co/image/ab67616d0000b273b452e368a6ab2cff47147b3c,,237293,0,0,0.322,0.947,-3.173,0.12,0.00846,0.00000395,0.238,0.269,189.994,4,2003
6BKtGdvO4IooVZdbF8bDyP,Take Your Shirt Off,https://i.scdn.co/image/ab67616d0000b2734b52032503e9d591f89c1042,,228893,1,0,0.775,0.865,-1.677,0.275,0.0113,0,0.287,0.424,189.949,2,2009-10-21
646J2jOtUe4Jflrmh6JFjN,Bring Me To Life,https://i.scdn.co/image/ab67616d0000b273f3302494cdc2c9f2eef99a18,,235893,0,0,0.312,0.946,-3.209,0.107,0.00749,0.00000293,0.288,0.297,189.892,4,2003-01-01
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",https://i.scdn.co/image/ab67616d0000b2736bdee14242f244d9d6ddf2fd,https://p.scdn.co/mp3-preview/af7a33094ec0c2743a50e007c66acb07ded6b3ca?cid=9950ac751e34487dbbe027c4fd7f8e99,252534,0,81,0.262,0.606,-6.646,0.0484,0.247,0,0.125,0.275,189.857,8,2015-11-06
6520aj0B4FSKGVuKNsOCOi,Chained To The Rhythm,https://i.scdn.co/image/ab67616d0000b2731487979a7e0181a5d0406d1a,,237734,0,0,0.448,0.801,-5.363,0.165,0.0733,0,0.146,0.462,189.798,0,2017-06-09
7y2YUIyCuVhBidENVT0068,"Love Me Like You Do - From ""Fifty Shades Of Grey""",https://i.scdn.co/image/ab67616d0000b2737e3e34dcefc6f62b01b7d3f0,,252538,0,0,0.258,0.631,-6.617,0.0541,0.281,0,0.127,0.266,189.583,5,2015-01-07
18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,https://i.scdn.co/image/ab67616d0000b273f6954c1f074f66907a8c5483,https://p.scdn.co/mp3-preview/31c39a7bd82cc18f28c48ead9b95a0fa03147c3e?cid=9950ac751e34487dbbe027c4fd7f8e99,336453,0,80,0.446,0.239,-13.945,0.0316,0.551,0.0000041,0.0697,0.298,189.507,0,1981-01-01
0r4IWIanmyhOueD888Ztwf,Creepin' Up Slowly,https://i.scdn.co/image/ab67616d0000b2731125ed752f65ff13c714ed2e,https://p.scdn.co/mp3-preview/a858f14e6435c19330c5817693de12b69bafe3ee?cid=9950ac751e34487dbbe027c4fd7f8e99,235653,0,53,0.396,0.814,-6.508,0.075,0.00866,0,0.0646,0.802,189.073,1,2002-07-10
08cL9wySIMCKhxNVgbgq2J,Two Of Us,https://i.scdn.co/image/ab67616d0000b2733cb2bba2c924a5dfa05e529d,https://p.scdn.co/mp3-preview/162c8499a6f385e520afb6120d9551eb108a504d?cid=9950ac751e34487dbbe027c4fd7f8e99,207015,0,41,0.334,0.608,-5.593,0.0489,0.346,0,0.138,0.427,188.985,11,2020-01-17
7nXq1vaZiz7PdbfojpPjW5,Fighter,https://i.scdn.co/image/ab67616d0000b2737cd872c7701c4737b2f81d87,https://p.scdn.co/mp3-preview/83101230e43a0a13f0442047392f5eef188c75c8?cid=9950ac751e34487dbbe027c4fd7f8e99,245960,0,70,0.435,0.92,-1.357,0.201,0.235,0.000353,0.552,0.45,188.899,4,2002-07-19
2pn8dNVSpYnAtlKFC8Q0DJ,On The Ground,https://i.scdn.co/image/ab67616d0000b273fdec91537c467efa0cd75e2f,https://p.scdn.co/mp3-preview/f12389f941b1e55718b06911ce1768bac91ce0dc?cid=9950ac751e34487dbbe027c4fd7f8e99,168085,0,74,0.311,0.607,-6.578,0.11,0.0174,0,0.131,0.286,188.7,1,2021-03-12
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae,https://p.scdn.co/mp3-preview/81e64fa3a306418f6bb51325a93df0c75ea50d42?cid=9950ac751e34487dbbe027c4fd7f8e99,255493,0,87,0.31,0.7,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,9,1980-07-25
5Q30xdABnojqN3wBIhrsQp,Everybody Hurts,https://i.scdn.co/image/ab67616d0000b27348692187909ed3418b7bacf2,,320266,0,0,0.303,0.319,-10.435,0.0282,0.65,0.0306,0.114,0.178,188.348,2,1992-10-05
4tCWWnk3BXinf7FllmSyHW,Everybody Hurts,https://i.scdn.co/image/ab67616d0000b273338214ba1ebe35d388f0d589,,318240,0,0,0.254,0.383,-8.036,0.0282,0.614,0.0237,0.172,0.178,188.2,2,1992-10-05
6D0okTHbMRtDkM0YE5Km7w,Bonaparte's Retreat,https://i.scdn.co/image/ab67616d0000b27344b547689fefb5132ce710c7,https://p.scdn.co/mp3-preview/733b2ac13346e87dd6effb47f7d13b1b23f98bb8?cid=9950ac751e34487dbbe027c4fd7f8e99,169000,0,38,0.58,0.757,-6.612,0.0376,0.403,0.0000153,0.128,0.971,188.18,3,1974-01-01
6D8kc7RO0rqBLSo2YPflJ5,ABC,https://i.scdn.co/image/ab67616d0000b2739df68560791d0b3dab491867,https://p.scdn.co/mp3-preview/b111890c9feb83f8e1b72a138961c09bd025a254?cid=9950ac751e34487dbbe027c4fd7f8e99,174866,0,73,0.572,0.786,-8.469,0.0642,0.519,0.00093,0.11,0.952,188.115,8,1970-05-08
5600nq7TiBraBX2jobyJ3l,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",https://i.scdn.co/image/ab67616d0000b273b75e062b52a8bbee368b70b6,https://p.scdn.co/mp3-preview/f0c5ee41328b2608305b436efd5def3f15db029c?cid=9950ac751e34487dbbe027c4fd7f8e99,182074,0,62,0.588,0.821,-6.54,0.216,0.00579,0.000275,0.208,0.509,188.098,5,2019-01-24
3kSXn1osC89W8JcPLozTzs,Stand By You,https://i.scdn.co/image/ab67616d0000b273a9e4d7fae5dfcc8f9cc96bc9,https://p.scdn.co/mp3-preview/534a2ea5bc6bd2f848d8aa272779abdeac7c2b28?cid=9950ac751e34487dbbe027c4fd7f8e99,219000,0,67,0.506,0.897,-4.632,0.26,0.146,0.000451,0.0868,0.525,188.03,9,2016-01-01
02acUMylPHMjJ9miDc9b38,Ever the Same,https://i.scdn.co/image/ab67616d0000b273db3d7550e11f7a132fb81c9f,https://p.scdn.co/mp3-preview/0eef697ee37e51072cde67be160440a676bc5b8c?cid=9950ac751e34487dbbe027c4fd7f8e99,256600,0,59,0.435,0.729,-4.818,0.0307,0.0152,0.0000263,0.11,0.524,188.017,1,2005-04-05
1yAXEjvYED6s6tgKDH5ZTz,Get Her Back,https://i.scdn.co/image/ab67616d0000b273be46fd755b2fe22ec0628289,,212263,0,0,0.581,0.293,-13.626,0.0787,0.917,0,0.0924,0.73,187.832,4,2014-05-19
2D3Rkkr4MzwsyoGLuRU3Vn,Try,https://i.scdn.co/image/ab67616d0000b273c040c24bec2a6212a5531c92,,278600,0,0,0.473,0.591,-7.33,0.0362,0.074,0.000267,0.486,0.369,187.821,4,2010-01-01
3WUbVS0J4Ulf0XZR6LNRnh,"Eh, Eh (Nothing Else I Can Say)",https://i.scdn.co/image/ab67616d0000b273e691217483df8798445c82e2,https://p.scdn.co/mp3-preview/e30524f085d0ee7e648cf77ea9c5a80075aba9ac?cid=9950ac751e34487dbbe027c4fd7f8e99,175360,0,53,0.68,0.876,-3.646,0.0577,0.246,0.000187,0.0788,0.816,187.785,1,2008-01-01
5ZHOiRqKOzgFMfMAu8cwzp,(You're My) Soul And Inspiration,https://i.scdn.co/image/ab67616d0000b2731682e25596b8ecccb47644d1,https://p.scdn.co/mp3-preview/58a810ebaa5396fd6d5ccadfc74adbffa817d353?cid=9950ac751e34487dbbe027c4fd7f8e99,201253,0,49,0.17,0.387,-12.791,0.0436,0.781,0,0.243,0.246,187.468,11,1990
7hyCkd5KOL2euvHXqNdzwj,Heart Of Stone - Mono Version,https://i.scdn.co/image/ab67616d0000b273c1605cf569390b6ff9137b93,,169133,0,0,0.38,0.578,-11.346,0.0357,0.173,0.0237,0.102,0.562,187.352,0,1971-12-20
4Kjssb0NSAWhcikMCYyV4e,Hey Baby,https://i.scdn.co/image/ab67616d0000b2738ad024d639850a10776a1a61,,206760,0,0,0.597,0.86,-3.959,0.205,0.0588,0,0.266,0.759,187.338,11,2003-01-01
0PsGiTiLXmSpotcvpe5AsN,I See Red,https://i.scdn.co/image/ab67616d0000b27398665cdec86c439023e2bea4,https://p.scdn.co/mp3-preview/a9f29e1b2dbd2f616dff0bdff4c48fcda08620db?cid=9950ac751e34487dbbe027c4fd7f8e99,255360,0,44,0.298,0.824,-12.773,0.0731,0.357,0.00000657,0.471,0.393,187.284,0,1985
1IuUe3A7EfJmvZH3EljtwR,Hocus Pocus - Original Single Version,https://i.scdn.co/image/ab67616d0000b273432a4cb5dcffc2f1c380c105,https://p.scdn.co/mp3-preview/09175c7fe8c7222489e2d5e8ceff8a012574f606?cid=9950ac751e34487dbbe027c4fd7f8e99,192261,0,49,0.266,0.815,-9.946,0.296,0.0514,0.916,0.242,0.432,187.106,9,1971
0TxXEbxn52XsuAhxb6VFZw,This Kiss,https://i.scdn.co/image/ab67616d0000b2733ee43d5dbf7da3e65be844b3,https://p.scdn.co/mp3-preview/19a30534184c493975bfb6bff3a60fdafc27f272?cid=9950ac751e34487dbbe027c4fd7f8e99,194906,0,59,0.48,0.832,-5.663,0.0426,0.137,0,0.354,0.648,186.875,11,2007
7bsEgxdswhGfqGspJp4vBd,I Wanna Be Around,https://i.scdn.co/image/ab67616d0000b273576629f3c4631eb55612a7c7,https://p.scdn.co/mp3-preview/4eb70a8f75810a13f122974213f7661220a7e7e4?cid=9950ac751e34487dbbe027c4fd7f8e99,222120,0,32,0.258,0.501,-5.309,0.0455,0.518,0.00000226,0.107,0.491,186.778,8,2016-10-21
2GBYWH1FHy0MjKD0ep2t2Y,"Endless Love - From ""The Endless Love"" Soundtrack",https://i.scdn.co/image/ab67616d0000b273eb62b47bd7d341834ac80532,,265986,0,0,0.21,0.336,-9.28,0.0292,0.657,0.000129,0.134,0.212,186.773,10,1981-02-17
5QwhBTS2W6mmCOZ6W5MSHd,"Twist, Twist Senora",https://i.scdn.co/image/ab67616d0000b2734ba256fe0a2e5b5d35381661,,157893,0,0,0.504,0.815,-7.649,0.0576,0.657,0.0097,0.853,0.877,186.68,10,1998-11-08
1y5CeKHBClZ6wCaNLkmkAA,South Street,https://i.scdn.co/image/ab67616d0000b273d3e186af89a3f93769688de5,https://p.scdn.co/mp3-preview/bf50a4757c65a625da4cb460fc8d646715d286f7?cid=9950ac751e34487dbbe027c4fd7f8e99,134227,0,0,0.543,0.318,-15.395,0.0826,0.338,0,0.132,0.713,186.595,5,2006-01-20
2CpH1L4CUR47RARB3PgY1l,You Don't Own Me (feat. G-Eazy),https://i.scdn.co/image/ab67616d0000b27393abf4acaec107063cd088d6,https://p.scdn.co/mp3-preview/3ef738a5c1d0b292a29ef82d6cd26e26aa4f0ff8?cid=9950ac751e34487dbbe027c4fd7f8e99,199314,0,58,0.336,0.664,-5.68,0.102,0.166,0.00000131,0.0575,0.294,186.394,7,2015-03-17
6nvsIcUyV7Td6J6qrdieOe,The Millennium Prayer,https://i.scdn.co/image/ab67616d0000b27397ba3f297a4bc977ec4511b1,https://p.scdn.co/mp3-preview/f9c0a8e55c0d2a1add2b024e7215f0b03b36cac1?cid=9950ac751e34487dbbe027c4fd7f8e99,281320,0,35,0.252,0.536,-8.662,0.037,0.298,0,0.102,0.0395,186.329,2,2003
6QqK6a1CmV4L504uMQaGDH,Freeze-Frame,https://i.scdn.co/image/ab67616d0000b27338b2429ef948e6ca8d3ab599,https://p.scdn.co/mp3-preview/0c84dbb7914ddf49eb026de7f460c3e681e33869?cid=9950ac751e34487dbbe027c4fd7f8e99,237506,0,58,0.573,0.806,-10.978,0.0356,0.151,0.0116,0.405,0.934,186.328,0,1981
6KI1ZpZWYAJLvmVhCJz65G,You Don't Own Me (feat. G-Eazy),https://i.scdn.co/image/ab67616d0000b273ea1ed6630ef07a13ea0985c3,https://p.scdn.co/mp3-preview/9785baec65ed15f1f4e6acd5c2bd32558090b313?cid=9950ac751e34487dbbe027c4fd7f8e99,201493,0,71,0.332,0.635,-5.653,0.0898,0.159,0.00000279,0.0599,0.261,186.249,7,2016-07-01
1mjZFxuSmWMgDkAcPxTFmM,Theme from a Summer Place,https://i.scdn.co/image/ab67616d0000b273e54e112d67dc1a22a8b8e5ea,,144266,0,0,0.337,0.337,-14.969,0.0309,0.241,0.78,0.0452,0.742,186.167,0,2014-09-22
6rT0BKAbg4y35tukHcfk4N,Untitled (How Could This Happen to Me?),https://i.scdn.co/image/ab67616d0000b273fa258256ced1ce3a7fa0246a,https://p.scdn.co/mp3-preview/1b8ce727349286d672b9895bf74f253189d1bf97?cid=9950ac751e34487dbbe027c4fd7f8e99,239813,0,59,0.208,0.342,-8.702,0.0327,0.875,0.000003,0.0908,0.135,186.162,6,2004-10-26
1joM5RLNRDmsR2AiF5XaRF,Galaxy (feat. Stan Walker),https://i.scdn.co/image/ab67616d0000b2736bb2da94c1f0c017c022ad7f,https://p.scdn.co/mp3-preview/7166a12affa38970c80b396737f059835caa8800?cid=9950ac751e34487dbbe027c4fd7f8e99,244733,0,39,0.483,0.947,-3.3,0.0633,0.000308,0.329,0.381,0.589,186.127,7,2011-08-15
6nTiIhLmQ3FWhvrGafw2zj,American Idiot,https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b,https://p.scdn.co/mp3-preview/2e9359e821b18414235d870a4d2671f4337c8682?cid=9950ac751e34487dbbe027c4fd7f8e99,176346,1,83,0.38,0.988,-2.042,0.0639,0.0000264,0.0000786,0.368,0.769,186.113,1,2004-09-21
1rGxdvtqhfwDc6cWBJaQlM,Gladiator,https://i.scdn.co/image/ab67616d0000b273e01d903eb3f9275b9ac02138,https://p.scdn.co/mp3-preview/1f01956a7234629dc1b7f32e94ad25c790485cd6?cid=9950ac751e34487dbbe027c4fd7f8e99,221146,0,23,0.372,0.855,-5.068,0.239,0.00221,0,0.661,0.378,186.105,6,2014-10-17
6QbpHYzlUKNvv3Rw3uJpNq,Jalebi Baby (Tesher x Jason Derulo),https://i.scdn.co/image/ab67616d0000b2739e94da55b1f97e322a3a2df5,https://p.scdn.co/mp3-preview/af93bcde2451abd692e45686f47073444f35e12c?cid=9950ac751e34487dbbe027c4fd7f8e99,169154,0,44,0.59,0.83,-6.999,0.058,0.0334,0,0.273,0.866,186.1,2,2021-05-28
5aAx2yezTd8zXrkmtKl66Z,Starboy,https://i.scdn.co/image/ab67616d0000b2730c8599cbde51245c128bcea9,,230453,1,15,0.681,0.594,-7.028,0.282,0.165,0.00000349,0.134,0.535,186.054,7,2016-11-25
7HtPBwBoCBDy1tpstag7HL,Starboy,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a,https://p.scdn.co/mp3-preview/7f1e8ba945aabc9da176c1599ba244f0de5db4a9?cid=9950ac751e34487dbbe027c4fd7f8e99,230453,0,64,0.677,0.592,-7.108,0.281,0.134,0.00000386,0.175,0.528,186.038,7,2016-11-24
